Genero,Campesino,Estrato,Autoidentificacion_Etnica,NIvel_educacion,Discapacidad,Tipo_formacion,Victima_del_conflicto,Disponibilidad_Equipo,tiempo_segundos,Eje_tematico,Eje Final,Puntaje_eje_tematico_selecionado,linea_1_programacion,linea_2_inteligecia_artificial,linea_3_analisis_de_datos,linea_4_blockchain,linea_5_arquitectura_en_la_nube,linea_1_des_programacion,linea_2_des_inteligecia_artificial,linea_3_des_analisis_de_datos,linea_4_des_blockchain,linea_5_des_arquitectura_en_la_nube,area_1_alfabetizacion_datos,area_2_comunicacion_y_colaboracion,area_3_contenidos_digitales,area_4_seguridad,area_5_solucion_de_problemas,area_6_igles,area_1_des_alfabetizacion_datos,area_2_des_comunicacion_y_colaboracion,area_3_des_contenidos_digitales,area_4_des_seguridad,area_5_des_solucion_de_problemas,Matriculado (SI o NO),"Estado (FORMADO, NO APROBADO, INACTIVO, EN FORMACION)",Programa de Formación (Nombre del Curso),"Cohorte (1,2,3,4,5,6,7 o 8)","Tipo de formación (PRESENCIAL,VIRTUAL,HIBRIDO)",Nivel,Asistencia horas,Total_horas posibles,dia,mes,year
1.0,0,3,0,6,0,0,0,1,3717,2,2,74.8214,74.2857,74.8214,77.7679,78.125,76.25,2,2,2,2,2,94,84,78,90,81,25,0,0,2,0,0,1,3,4,0,2,2,28,1,18,12,2023
1.0,1,3,0,6,0,0,0,1,6121,1,1,83.3036,83.8393,83.3036,83.3036,81.6071,83.125,0,0,0,0,0,93,92,97,88,95,25,0,0,0,0,0,1,1,1,0,2,3,159,1,18,12,2023
1.0,0,3,0,6,0,1,0,1,4030,1,1,82.2321,82.8571,81.1607,82.2321,81.9643,79.8214,0,0,0,0,2,92,90,98,93,84,37,0,0,0,0,0,1,1,1,0,2,2,159,1,18,12,2023
1.0,0,2,0,6,0,0,0,1,2974,0,0,82.2321,82.2321,82.5893,82.9464,80.4464,81.6071,0,0,0,0,0,94,93,95,85,92,22,0,0,0,0,0,1,3,5,0,2,3,105,1,18,12,2023
1.0,1,1,0,6,0,0,0,1,5886,0,0,85.3571,85.3571,82.9464,82.5893,80.7143,83.5714,0,0,0,0,0,90,88,102,87,98,25,0,0,0,0,0,1,1,5,0,2,3,159,1,17,12,2023
0.0,0,3,0,6,0,1,0,1,6745,0,0,54.1071,54.1071,61.6964,68.3036,50.7143,37.5,1,2,2,1,1,90,98,92,25,0,15,0,0,0,1,1,1,1,5,9,1,1,159,1,18,12,2023
0.0,0,2,0,7,0,0,0,1,6648,1,1,81.4286,82.3214,81.0714,81.4286,78.3929,75.8929,0,0,0,2,2,89,93,105,83,77,22,0,0,0,0,2,1,1,1,9,2,1,159,1,18,12,2023
1.0,0,2,0,4,0,0,0,1,5133,3,3,80.3571,81.9643,81.1607,82.4107,80.3571,80.3571,0,0,0,0,0,94,90,96,87,88,28,0,0,0,0,0,1,1,1,0,2,2,144,1,16,12,2023
1.0,0,3,0,7,0,0,0,1,6385,4,4,79.9107,82.4107,81.0714,81.6964,81.1607,79.9107,0,0,0,0,2,91,90,97,91,86,31,0,0,0,0,0,1,1,2,9,2,2,159,1,16,12,2023
1.0,1,2,0,7,0,0,0,1,3053,4,4,23.9286,15.5357,36.9643,47.8571,31.0714,23.9286,1,1,1,1,1,94,80,0,0,0,7,0,2,1,1,1,1,1,2,0,2,1,159,1,17,12,2023
1.0,0,3,0,6,0,0,0,1,6715,4,4,83.0357,85.8036,84.5536,84.5536,83.4821,83.0357,0,0,0,0,0,93,94,102,92,91,31,0,0,0,0,0,1,1,2,0,2,3,159,1,18,12,2023
1.0,0,2,0,6,0,0,0,1,6535,1,1,80.3571,74.5536,72.7679,80.3571,79.1964,60.0893,2,2,0,2,2,98,93,102,95,23,23,0,0,0,0,1,1,2,1,0,2,2,0,1,17,12,2023
0.0,0,3,0,6,0,0,0,1,7111,0,0,81.25,81.25,78.3036,80.9821,80.7143,73.3929,0,2,0,0,2,91,89,103,94,65,29,0,0,0,0,2,1,2,5,9,2,2,0,1,18,12,2023
1.0,0,3,0,5,0,0,0,1,7202,0,0,73.75,73.75,72.6786,78.2143,76.7857,59.2857,2,2,2,2,1,92,94,102,90,26,29,0,0,0,0,1,1,1,5,0,1,2,159,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,6593,0,0,60.625,60.625,63.2143,71.6964,55.625,40.8036,2,2,2,1,1,93,92,105,37,0,21,0,0,0,1,1,1,1,5,0,2,2,159,1,18,12,2023
1.0,0,2,0,6,0,0,0,1,3564,4,4,18.0357,9.91071,15.2679,36.0714,19.8214,18.0357,1,1,1,1,1,91,20,0,0,0,8,0,1,1,1,1,1,1,2,0,2,1,141,1,16,12,2023
1.0,0,3,0,6,0,0,0,1,6871,4,4,39.8214,54.8214,58.5714,68.9286,54.6429,39.8214,1,1,2,1,1,96,86,88,40,0,18,0,0,0,1,1,1,1,2,0,2,1,156,1,18,12,2023
0.0,0,3,0,2,0,1,0,1,6154,0,0,84.8214,84.8214,84.0179,84.8214,82.8571,81.3393,0,0,0,0,0,95,95,102,90,86,37,0,0,0,0,0,1,2,5,0,2,3,0,1,18,12,2023
0.0,1,3,0,5,0,0,0,1,3634,4,4,76.6071,76.0714,75.2679,76.6964,73.9286,76.6071,2,2,2,2,2,89,81,87,78,89,22,0,0,0,2,0,1,2,1,0,2,1,0,1,18,12,2023
0.0,0,3,0,5,0,1,0,1,3542,3,3,77.9464,78.3929,80.7143,79.375,77.9464,76.4286,2,0,2,2,2,87,97,91,83,82,28,0,0,0,0,0,1,1,2,10,1,1,159,1,16,12,2023
0.0,0,2,0,4,0,0,0,1,7088,1,1,81.875,83.3929,81.6071,81.875,80.9821,80.1786,0,0,0,0,0,90,90,100,90,87,34,0,0,0,0,0,1,2,1,0,1,2,0,1,18,12,2023
1.0,0,2,0,2,0,1,0,1,7208,0,0,53.2143,53.2143,58.8393,69.4643,42.6786,34.7321,1,1,2,1,1,99,89,102,0,0,13,0,0,0,1,1,1,1,5,0,2,1,159,1,18,12,2023
1.0,1,2,0,2,0,0,0,1,2707,0,0,70,70,71.25,73.0357,74.4643,72.8571,2,2,2,2,2,87,81,71,87,79,22,0,0,2,0,2,1,1,5,0,1,1,159,1,18,12,2023
1.0,0,1,0,6,0,0,0,1,6947,0,0,51.6071,51.6071,58.8393,68.125,45.7143,35.5357,1,1,2,1,1,96,92,92,11,0,15,0,0,0,1,1,1,1,5,11,2,1,156,1,18,12,2023
1.0,0,3,0,5,0,1,0,1,5554,3,3,72.1429,72.6786,75.4464,76.3393,72.1429,71.25,2,2,2,2,2,89,91,85,72,75,28,0,0,0,2,2,1,2,4,0,1,2,0,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,7071,4,4,82.1429,85.9821,84.5536,83.2143,83.75,82.1429,0,0,0,0,0,88,95,103,95,89,28,0,0,0,0,0,1,1,5,0,1,2,159,1,18,12,2023
1.0,0,1,0,2,0,0,0,1,4059,1,1,32.5,8.125,8.125,32.5,16.25,16.25,1,1,1,1,1,91,0,0,0,0,8,0,1,1,1,1,1,1,1,11,2,2,153,1,18,12,2023
0.0,0,2,0,4,0,0,0,1,209,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,5,9,2,1,0,1,18,12,2023
1.0,1,3,0,6,0,1,0,1,5981,1,1,82.6786,81.4286,81.3393,82.6786,81.6964,78.2143,0,0,0,0,2,94,94,96,91,79,34,0,0,0,0,2,1,1,1,0,2,3,159,1,18,12,2023
0.0,0,2,0,6,0,0,0,1,6862,0,0,84.1071,84.1071,80.4464,80.8036,79.8214,81.0714,0,0,0,2,0,88,84,102,89,92,28,0,0,0,0,0,1,3,5,0,2,1,85,1,18,12,2023
1.0,0,2,0,5,0,1,0,1,7132,0,0,54.4643,54.4643,62.5893,69.375,47.0536,36.1607,1,2,2,1,1,92,100,99,11,0,21,0,0,0,1,1,1,1,5,0,1,1,153,1,18,12,2023
0.0,0,2,0,4,0,0,0,1,6102,2,2,82.9464,86.875,82.9464,85.0893,83.3929,83.125,0,0,0,0,0,96,87,106,93,90,31,0,0,0,0,0,1,1,4,0,2,1,159,1,16,12,2023
1.0,0,2,0,5,0,0,0,1,6936,4,4,80.3571,83.3929,82.5,82.5893,81.875,80.3571,0,0,0,0,0,91,93,99,91,86,29,0,0,0,0,0,1,1,1,0,2,2,159,1,18,12,2023
0.0,1,2,0,6,0,0,0,1,7016,0,0,74.2857,74.2857,72.8571,75.8929,76.9643,69.6429,2,2,2,2,2,88,84,88,92,62,20,0,0,0,0,2,1,1,5,0,2,1,159,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,4614,1,1,84.6429,85.9821,83.0357,84.6429,83.125,84.6429,0,0,0,0,0,96,87,101,92,96,37,0,0,0,0,0,1,1,1,0,2,3,159,1,17,12,2023
1.0,0,2,0,6,0,0,0,1,6590,2,2,82.1429,83.8393,82.1429,82.5,84.375,79.6429,0,0,0,0,2,90,93,99,100,80,37,0,0,0,0,2,1,1,4,0,2,3,153,1,17,12,2023
0.0,0,3,0,7,0,0,0,1,6949,1,1,49.4643,16.4286,40.8036,49.4643,32.8571,24.7321,1,1,1,1,1,93,91,0,0,0,13,0,0,1,1,1,1,1,1,0,2,1,159,1,17,12,2023
1.0,0,3,0,6,0,0,0,1,6515,1,1,84.375,85.9821,84.375,84.375,82.7679,83.9286,0,0,0,0,0,93,92,102,90,95,34,0,0,0,0,0,1,1,1,0,2,2,159,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,5777,4,4,77.1429,81.6071,80.5357,81.4286,78.3929,77.1429,0,0,0,2,2,91,91,101,83,81,31,0,0,0,0,0,1,1,2,13,2,3,153,1,17,12,2023
1.0,1,1,0,4,0,0,0,1,6892,2,2,82.2321,85.9821,82.2321,84.0179,82.1429,81.6964,0,0,0,0,0,94,87,106,91,88,37,0,0,0,0,0,1,1,4,0,2,2,144,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,4360,1,1,75.1786,68.3929,73.0357,75.1786,69.9107,70.625,2,2,2,2,2,93,89,74,67,77,37,0,0,2,2,2,1,2,1,0,2,2,0,1,18,12,2023
1.0,0,3,0,2,0,0,0,1,6540,0,0,80.3571,80.3571,79.1071,82.5893,78.3036,76.9643,0,2,0,2,2,98,88,98,82,79,34,0,0,0,0,2,1,2,5,0,1,1,0,1,17,12,2023
0.0,1,2,0,4,0,0,0,1,6773,3,3,37.4107,39.6429,50.4464,59.6429,37.4107,29.8214,1,1,1,1,1,91,85,67,0,0,13,0,0,2,1,1,1,1,3,13,2,1,150,1,17,12,2023
1.0,0,2,0,4,0,0,0,1,6415,3,3,84.5536,87.0536,83.8393,82.1429,84.5536,83.8393,0,0,0,0,0,85,90,103,100,94,37,0,0,0,0,0,1,1,4,0,2,2,153,1,16,12,2023
1.0,0,1,0,5,0,0,0,1,6946,3,3,81.7857,85.1786,81.1607,82.7679,81.7857,83.3929,0,0,0,0,0,93,83,101,92,95,29,0,0,0,0,0,1,1,3,11,2,1,159,1,16,12,2023
0.0,0,1,0,2,0,0,1,1,294,0,0,0.178571,0.178571,0.178571,0.714286,0.357143,0.357143,1,1,1,1,1,2,0,0,0,0,0,1,1,1,1,1,1,2,5,0,1,1,0,1,18,12,2023
,1,1,0,2,0,0,0,1,5804,2,2,64.9107,68.3036,64.9107,74.9107,71.6071,48.8393,2,2,2,2,1,94,85,104,85,0,20,0,0,0,0,1,1,2,4,0,2,1,0,1,18,12,2023
0.0,0,0,0,4,0,0,1,1,6762,2,2,52.0536,36.6964,52.0536,57.1429,37.1429,28.5714,1,1,1,1,1,83,96,58,0,0,10,0,0,1,1,1,1,1,4,0,2,1,159,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,2939,3,3,75.8036,73.8393,73.6607,77.8571,75.8036,72.0536,2,2,2,2,2,95,84,85,84,70,19,0,0,0,0,2,1,3,1,0,2,1,36,1,18,12,2023
1.0,0,2,0,6,0,0,0,1,7161,4,4,83.3929,84.1071,79.8214,80.8929,80.7143,83.3929,0,2,0,0,0,90,80,98,92,98,23,0,2,0,0,0,1,2,2,9,2,3,0,1,18,12,2023
0.0,0,3,0,5,0,0,1,1,5519,1,1,85.8036,84.8214,83.5714,85.8036,82.8571,81.6964,0,0,0,0,0,99,93,102,89,86,31,0,0,0,0,0,1,3,1,0,2,3,114,1,16,12,2023
0.0,0,2,0,6,0,0,0,1,6363,3,3,81.875,82.6786,82.8571,82.6786,81.875,81.5179,0,0,0,0,0,92,94,95,90,90,22,0,0,0,0,0,1,1,1,10,1,1,159,1,18,12,2023
1.0,0,2,0,6,0,0,0,1,6769,1,1,70,59.5536,63.3929,70,55.3571,40.0893,1,2,2,1,1,88,95,102,38,0,15,0,0,0,1,1,1,1,1,0,2,1,159,1,18,12,2023
1.0,0,2,0,6,0,1,0,1,6970,0,0,59.1071,59.1071,61.875,68.9286,58.2143,41.1607,1,2,2,1,1,87,91,96,50,0,18,0,0,0,1,1,1,1,5,0,2,1,159,1,18,12,2023
1.0,0,2,0,6,0,0,0,1,6349,1,1,80.1786,82.8571,77.4107,80.1786,79.6429,79.9107,0,2,0,2,2,91,77,100,92,88,22,0,2,0,0,0,1,3,1,0,2,3,6,1,17,12,2023
1.0,0,3,0,6,0,0,0,1,6190,1,1,84.5536,85.8036,84.7321,84.5536,82.3214,83.125,0,0,0,0,0,93,94,103,88,93,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,12,2023
1.0,0,2,0,4,0,0,0,1,2720,2,2,10.1786,8.83929,10.1786,34.4643,17.6786,17.2321,1,1,1,1,1,94,5,0,0,0,8,0,1,1,1,1,1,2,4,0,2,1,0,1,17,12,2023
0.0,0,3,0,6,0,1,0,1,6635,2,2,81.9643,84.4643,81.9643,81.6964,81.3393,83.0357,0,0,0,0,0,89,87,99,91,96,34,0,0,0,0,0,1,1,4,0,2,1,156,1,17,12,2023
1.0,0,2,0,6,0,0,0,1,6836,1,1,81.3393,82.0536,80.8929,81.3393,79.375,78.125,0,0,0,2,2,90,91,100,86,83,28,0,0,0,0,0,1,2,1,0,2,3,0,1,18,12,2023
1.0,0,2,0,6,0,0,0,1,4402,1,1,81.0714,79.8214,81.1607,81.0714,79.0179,78.0357,2,0,0,2,2,91,95,93,84,84,22,0,0,0,0,0,1,1,1,0,2,1,153,1,18,12,2023
1.0,1,3,0,5,0,0,0,1,5725,1,1,76.5179,68.8393,74.5536,76.5179,71.4286,69.375,2,2,2,2,2,94,95,76,69,70,31,0,0,2,2,2,1,2,1,0,2,2,0,1,18,12,2023
1.0,0,2,0,6,1,0,0,1,78,0,0,1.69643,1.69643,1.69643,6.78571,3.39286,3.39286,1,1,1,1,1,19,0,0,0,0,0,1,1,1,1,1,1,1,5,9,2,1,159,1,18,12,2023
0.0,0,3,0,5,0,1,1,1,2227,0,0,61.4286,61.4286,61.3393,65.3571,60.5357,63.8393,2,2,2,2,2,83,65,68,60,74,25,0,2,2,1,2,1,1,5,0,2,1,159,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,5854,4,4,83.3929,85.2679,84.6429,82.8571,83.4821,83.3929,0,0,0,0,0,88,95,99,94,94,31,0,0,0,0,0,1,1,2,9,2,1,159,1,17,12,2023
1.0,0,1,0,6,0,1,0,1,6880,1,1,82.2321,79.7321,79.6429,82.2321,82.4107,72.4107,2,2,0,0,2,94,97,98,96,59,17,0,0,0,0,1,1,1,1,0,2,1,159,1,17,12,2023
1.0,0,2,0,6,0,1,0,1,7185,2,2,74.375,77.0536,74.375,79.4643,77.9464,63.4821,2,2,2,2,2,92,91,106,91,37,26,0,0,0,0,1,1,1,4,11,2,2,159,1,17,12,2023
1.0,0,3,0,6,0,0,0,1,6791,2,2,81.4286,82.9464,81.4286,80.5357,80.9821,79.4643,0,0,0,0,2,86,91,99,92,86,22,0,0,0,0,0,1,2,4,0,2,2,0,1,17,12,2023
1.0,0,3,0,6,0,0,0,1,5652,4,4,83.4821,85.2679,84.375,83.0357,83.4821,83.4821,0,0,0,0,0,89,94,99,94,94,25,0,0,0,0,0,1,2,4,0,2,1,0,1,16,12,2023
1.0,0,3,0,6,0,0,0,1,7075,1,1,84.5536,86.3393,84.1964,84.5536,85.1786,83.8393,0,0,0,0,0,93,92,101,98,91,31,0,0,0,0,0,1,1,1,9,2,2,159,1,16,12,2023
1.0,0,2,0,5,0,0,0,1,4825,1,1,73.2143,70.7143,71.1607,73.2143,70.625,75.8929,2,2,2,2,2,89,75,73,74,94,19,0,2,2,2,0,1,2,1,0,2,2,0,1,18,12,2023
1.0,0,2,0,7,0,0,0,1,6945,0,0,70.8036,70.8036,69.375,75.625,71.9643,64.0179,2,2,2,2,2,94,81,90,79,50,20,0,0,0,2,1,1,1,5,0,2,1,159,1,18,12,2023
1.0,0,3,0,3,0,0,0,1,4959,1,1,85.3571,86.0714,84.1071,85.3571,83.0357,82.8571,0,0,0,0,0,96,92,104,90,90,37,0,0,0,0,0,1,1,1,0,2,1,159,1,16,12,2023
1.0,0,3,0,5,0,1,0,1,3721,3,3,81.0714,81.7857,83.0357,84.1964,81.0714,79.7321,0,0,0,0,2,97,97,96,85,84,31,0,0,0,0,0,1,1,3,11,2,1,159,1,17,12,2023
0.0,0,3,0,7,0,0,0,1,6504,2,2,84.6429,85.4464,84.6429,84.6429,81.3393,80.8929,0,0,0,0,0,93,96,106,85,87,28,0,0,0,0,0,1,1,4,0,2,1,157,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,5725,1,1,77.6786,73.3036,74.4643,77.6786,74.1964,71.7857,2,2,2,2,2,94,87,85,78,72,25,0,0,0,2,2,1,2,1,0,1,1,0,1,18,12,2023
1.0,0,2,0,6,0,1,0,1,6716,2,2,47.9464,25.7143,47.9464,55.1786,36.4286,27.5893,1,1,1,1,1,93,99,24,0,0,13,0,0,1,1,1,1,1,4,9,1,1,159,1,18,12,2023
1.0,0,2,0,5,0,0,0,1,7065,1,1,79.7321,81.875,79.375,79.7321,77.7679,75,0,2,2,2,2,86,89,105,85,76,23,0,0,0,0,2,1,3,1,0,1,2,12,1,18,12,2023
1.0,0,3,0,5,0,0,0,1,5591,3,3,83.9286,85.625,83.4821,83.5714,83.9286,82.1429,0,0,0,0,0,91,92,102,96,88,37,0,0,0,0,0,1,1,1,0,2,1,159,1,18,12,2023
0.0,0,3,0,5,0,0,0,1,6766,3,3,65.7143,65.3571,64.4643,74.4643,65.7143,46.0714,2,2,2,2,1,96,88,104,66,0,21,0,0,0,2,1,1,1,2,11,2,1,159,1,17,12,2023
1.0,1,1,0,2,0,0,1,1,6738,0,0,84.6429,84.6429,83.4821,84.0179,80.2679,81.875,0,0,0,0,0,94,92,103,83,92,13,0,0,0,0,0,1,2,5,9,2,2,0,1,17,12,2023
1.0,0,3,0,4,0,0,0,1,7148,0,0,75.3571,75.3571,74.0179,77.0536,77.4107,64.9107,2,2,2,2,2,87,91,98,92,45,14,0,0,0,0,1,1,1,5,0,2,1,159,1,18,12,2023
0.0,0,2,0,4,0,0,0,1,6958,1,1,70.3571,64.2857,65.625,70.3571,69.8214,54.9107,2,2,2,2,1,85,87,82,82,28,20,0,0,0,0,1,1,1,1,0,2,1,159,1,18,12,2023
0.0,0,3,0,4,0,0,0,1,2054,0,0,63.0357,63.0357,65.625,73.5714,69.2857,66.875,2,2,2,2,2,102,76,63,73,65,19,0,2,2,2,2,1,1,5,0,2,1,159,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,6578,0,0,81.6071,81.6071,82.4107,82.6786,81.9643,77.5893,0,0,0,0,2,92,98,97,91,77,21,0,0,0,0,2,1,2,5,9,2,2,0,1,18,12,2023
1.0,0,2,0,2,0,0,0,1,6933,1,1,71.1607,60.4464,64.8214,71.1607,59.0179,41.875,2,2,2,1,1,89,98,99,47,0,18,0,0,0,1,1,1,1,1,0,1,2,159,1,18,12,2023
1.0,0,3,0,2,0,0,0,1,5757,1,1,85,83.4821,82.3214,85,81.6071,80.0893,0,0,0,0,0,99,92,101,87,83,28,0,0,0,0,0,1,3,1,0,1,3,95,1,18,12,2023
1.0,0,3,0,7,0,0,0,1,5500,0,0,84.0179,84.0179,84.9107,84.8214,82.6786,82.3214,0,0,0,0,0,95,98,98,88,90,31,0,0,0,0,0,1,1,5,0,1,1,159,1,18,12,2023
1.0,1,3,0,5,0,0,0,1,6112,2,2,48.3929,35.625,48.3929,57.3214,36.25,28.6607,1,1,1,1,1,90,85,56,0,0,10,0,0,1,1,1,1,3,4,0,2,1,45,1,18,12,2023
1.0,0,2,0,4,0,0,0,1,6733,0,0,59.6429,59.6429,59.6429,70.1786,55.5357,40.7143,1,1,2,1,1,94,82,102,42,0,12,0,0,0,1,1,1,1,2,0,2,1,159,1,17,12,2023
1.0,0,3,0,4,0,0,0,1,5962,0,0,52.0536,52.0536,59.7321,68.9286,42.8571,34.4643,1,1,2,1,1,97,94,98,0,0,21,0,0,0,1,1,1,1,5,0,2,1,132,1,18,12,2023
1.0,0,2,0,2,0,0,0,1,4972,0,0,85.7143,85.7143,84.8214,84.1964,82.8571,83.8393,0,0,0,0,0,92,94,101,90,95,28,0,0,0,0,0,1,1,5,11,2,1,147,1,18,12,2023
1.0,0,3,0,7,0,0,0,1,5823,1,1,87.4107,89.5536,86.875,87.4107,85.8036,87.8571,0,0,0,0,0,97,92,106,94,101,31,0,0,0,0,0,1,1,1,9,2,2,159,1,18,12,2023
0.0,0,2,0,5,0,1,0,1,6628,0,0,76.6964,76.6964,77.2321,80.8929,74.5536,73.6607,2,2,0,2,2,98,89,94,73,75,34,0,0,0,2,2,1,2,5,0,2,1,0,1,18,12,2023
1.0,0,2,0,2,0,0,0,1,6345,1,1,80.0893,81.875,79.5536,80.0893,80,78.4821,0,2,0,2,2,88,87,98,91,84,34,0,0,0,0,0,1,3,1,0,2,1,21,1,18,12,2023
1.0,0,2,1,6,0,0,0,1,6422,1,1,85.625,87.1429,84.1964,85.625,84.6429,84.2857,0,0,0,0,0,96,90,104,95,92,34,0,0,0,0,0,1,2,1,0,2,2,0,1,18,12,2023
0.0,0,2,0,6,0,0,0,1,7078,4,4,48.8393,66.4286,66.1607,74.2857,71.9643,48.8393,2,2,2,2,1,92,92,97,85,1,26,0,0,0,0,1,1,1,2,9,2,1,159,1,18,12,2023
1.0,0,3,0,6,0,1,0,1,6740,3,3,80,83.6607,81.6964,81.0714,80,79.8214,0,0,0,2,2,87,90,102,88,88,31,0,0,0,0,0,1,1,5,11,2,1,159,1,17,12,2023
1.0,0,4,0,6,0,1,0,1,7122,2,2,81.9643,82.5893,81.9643,83.75,80.7143,79.0179,0,0,0,0,2,96,93,100,86,82,25,0,0,0,0,0,1,2,1,9,1,1,0,1,18,12,2023
0.0,0,2,0,6,0,0,0,1,6851,3,3,80.9821,85.0893,83.0357,84.1071,80.9821,81.0714,0,0,0,0,0,94,91,105,86,88,28,0,0,0,0,0,1,2,3,9,2,1,0,1,18,12,2023
1.0,1,2,0,6,0,0,0,1,5549,3,3,81.25,83.5714,79.4643,79.9107,81.25,79.375,0,2,2,0,2,86,84,101,96,85,25,0,0,0,0,0,1,1,5,11,2,2,156,1,18,12,2023
1.0,0,3,0,2,0,0,0,1,6248,1,1,84.0179,84.5536,81.7857,84.0179,83.9286,80,0,0,0,0,2,95,90,102,97,80,31,0,0,0,0,2,1,1,1,0,2,3,159,1,17,12,2023
0.0,1,1,0,5,0,0,1,1,899,0,0,6.07143,6.07143,6.07143,24.2857,12.1429,12.1429,1,1,1,1,1,68,0,0,0,0,0,2,1,1,1,1,1,2,5,9,2,1,0,1,16,12,2023
1.0,0,2,0,4,0,0,0,1,6622,0,0,79.9107,79.9107,77.5,80.625,79.1964,72.0536,2,2,0,2,2,92,89,102,90,63,31,0,0,0,0,2,1,1,5,0,2,2,159,1,18,12,2023
0.0,0,0,0,6,0,0,1,1,5832,1,1,82.5,84.8214,83.9286,82.5,80.625,81.5179,0,0,0,0,0,88,94,103,86,92,28,0,0,0,0,0,1,1,1,0,2,3,159,1,18,12,2023
0.0,0,3,0,5,0,0,0,1,6457,1,1,83.2143,86.7857,82.1429,83.2143,82.9464,82.7679,0,0,0,0,0,91,85,106,95,91,31,0,0,0,0,0,1,1,1,0,1,2,157,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,3005,1,1,65.7143,64.5536,61.6071,65.7143,67.7679,65.3571,2,2,2,2,2,80,63,69,84,68,28,2,2,2,0,2,1,1,1,0,2,1,132,1,18,12,2023
1.0,0,4,0,6,0,0,0,1,6894,1,1,85.2679,84.375,85.0893,85.2679,82.7679,80.3571,0,0,0,0,0,95,100,102,88,83,34,0,0,0,0,0,1,3,1,0,2,3,19,1,18,12,2023
0.0,0,4,0,7,0,1,0,1,7215,1,1,73.8393,65.4464,65,73.8393,67.1429,46.4286,2,2,2,2,1,93,90,102,71,0,18,0,0,0,2,1,1,1,1,11,2,2,159,1,17,12,2023
1.0,0,4,0,5,0,0,0,1,4799,0,0,6.16071,6.16071,6.16071,24.6429,12.3214,12.3214,1,1,1,1,1,69,0,0,0,0,0,2,1,1,1,1,1,3,5,0,2,1,73,1,18,12,2023
0.0,1,2,0,5,0,0,0,1,6483,0,0,66.3393,66.3393,64.8214,71.9643,70.1786,47.2321,2,2,2,2,1,86,89,100,84,0,18,0,0,0,0,1,1,2,5,9,2,1,0,1,18,12,2023
1.0,0,3,0,4,0,0,0,1,2709,1,1,33.0357,8.39286,9.19643,33.0357,16.7857,16.5179,1,1,1,1,1,91,3,0,0,0,8,0,1,1,1,1,1,1,1,0,2,1,135,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,6806,4,4,85.8929,87.0536,85.0893,88.0357,86.9643,85.8929,0,0,0,0,0,103,92,100,98,92,25,0,0,0,0,0,1,1,2,11,2,2,159,1,18,12,2023
1.0,0,1,0,6,0,0,0,1,5160,1,1,84.0179,84.1071,83.3036,84.0179,82.0536,80.8036,0,0,0,0,0,94,94,101,89,86,37,0,0,0,0,0,1,2,1,9,2,3,0,1,17,12,2023
1.0,0,3,0,6,0,0,0,1,1568,0,0,8.48214,8.48214,9.55357,33.2143,16.9643,16.6071,1,1,1,1,1,91,4,0,0,0,5,0,1,1,1,1,1,2,5,0,2,1,0,1,16,12,2023
1.0,0,3,0,2,0,0,0,1,6685,0,0,83.3929,83.3929,80.5357,81.4286,80.625,77.5893,0,0,0,0,2,89,89,104,91,79,31,0,0,0,0,2,1,1,5,0,2,3,159,1,16,12,2023
1.0,0,3,0,3,0,0,0,1,7115,0,0,80.2679,80.2679,80.625,80.5357,79.7321,77.0536,0,0,0,2,2,89,94,95,88,80,28,0,0,0,0,2,1,2,5,9,2,2,0,1,18,12,2023
1.0,0,3,0,7,0,1,0,1,7081,2,2,87.7679,88.9286,87.7679,87.7679,85.625,86.5179,0,0,0,0,0,97,97,106,92,97,27,0,0,0,0,0,1,1,4,0,1,2,144,1,17,12,2023
1.0,0,2,0,7,0,0,0,1,4787,4,4,73.3036,76.5179,75.0893,77.9464,76.6071,73.3036,2,2,2,2,2,91,84,91,86,73,34,0,0,0,0,2,1,3,2,0,2,2,39,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,3202,4,4,17.6786,9.64286,14.4643,35.3571,19.2857,17.6786,1,1,1,1,1,90,18,0,0,0,5,0,1,1,1,1,1,1,2,9,2,1,159,1,18,12,2023
1.0,0,2,0,5,0,0,0,1,6720,3,3,82.6786,81.4286,80.8036,82.6786,82.6786,76.875,0,0,0,0,2,94,94,97,95,73,34,0,0,0,0,2,1,1,2,13,2,2,159,1,17,12,2023
1.0,0,3,0,6,0,0,0,1,6659,3,3,76.0714,81.5179,78.125,78.5714,76.0714,75.8929,0,2,2,2,2,85,84,104,82,82,34,0,0,0,0,0,1,3,2,0,2,2,18,1,18,12,2023
